wav_path,prediction_score
../../datasets/evaluation-data/evaluation-set/common_voice_en_17840377.wav,8.508126e-06
../../datasets/evaluation-data/evaluation-set/b16f621005003d1bf231a54db3c2df45.wav,2.4131364e-09
../../datasets/evaluation-data/evaluation-set/common_voice_en_17391698.wav,0.0020448673
../../datasets/evaluation-data/evaluation-set/ef7cca2cbc8f772e5ba31537f0b5d200.wav,6.4371046e-09
../../datasets/evaluation-data/evaluation-set/common_voice_en_17627093.wav,4.591625e-05
../../datasets/evaluation-data/evaluation-set/french14.wav,3.435245e-05
../../datasets/evaluation-data/evaluation-set/common_voice_en_142106.wav,0.9747112
../../datasets/evaluation-data/evaluation-set/french28.wav,3.2055023e-06
../../datasets/evaluation-data/evaluation-set/uyghur2.wav,1.0895023e-05
../../datasets/evaluation-data/evaluation-set/eb0d13eae5faec92fe0ec28f92db56df.wav,3.5645817e-06
../../datasets/evaluation-data/evaluation-set/1d36887f60172390645f04dcaaa635ef.wav,2.9060953e-08
../../datasets/evaluation-data/evaluation-set/spanish162.wav,3.34497e-05
../../datasets/evaluation-data/evaluation-set/common_voice_en_17384726.wav,0.006411775
../../datasets/evaluation-data/evaluation-set/english465.wav,7.122137e-05
../../datasets/evaluation-data/evaluation-set/english303.wav,1.5774712e-07
../../datasets/evaluation-data/evaluation-set/taiwanese4.wav,1.42352174e-08
../../datasets/evaluation-data/evaluation-set/mandarin47.wav,0.00013015314
../../datasets/evaluation-data/evaluation-set/english471.wav,8.185404e-05
../../datasets/evaluation-data/evaluation-set/e9c8c324b1adf1efb3b93ffb50694817.wav,1.1872404e-05
../../datasets/evaluation-data/evaluation-set/common_voice_en_17248476.wav,8.625538e-07
../../datasets/evaluation-data/evaluation-set/arabic69.wav,1.4263979e-07
../../datasets/evaluation-data/evaluation-set/common_voice_en_17402863.wav,3.7935902e-07
../../datasets/evaluation-data/evaluation-set/154027b772c64572e5a3c1625de0ee5a.wav,1.867589e-09
../../datasets/evaluation-data/evaluation-set/common_voice_en_17403770.wav,1.6471484e-09
../../datasets/evaluation-data/evaluation-set/common_voice_en_17252995.wav,1.0699805e-07
../../datasets/evaluation-data/evaluation-set/common_voice_en_17248715.wav,0.006312127
../../datasets/evaluation-data/evaluation-set/common_voice_en_17250166.wav,0.9999907
../../datasets/evaluation-data/evaluation-set/common_voice_en_17885610.wav,0.9999763
../../datasets/evaluation-data/evaluation-set/common_voice_en_17453378.wav,0.0022505596
../../datasets/evaluation-data/evaluation-set/spanish10.wav,2.1075173e-06
../../datasets/evaluation-data/evaluation-set/common_voice_en_17441797.wav,0.302563
../../datasets/evaluation-data/evaluation-set/common_voice_en_17258089.wav,2.1644037e-05
../../datasets/evaluation-data/evaluation-set/common_voice_en_17272674.wav,0.0004883215
../../datasets/evaluation-data/evaluation-set/common_voice_en_18129850.wav,1.992965e-06
../../datasets/evaluation-data/evaluation-set/uyghur3.wav,2.7478648e-06
../../datasets/evaluation-data/evaluation-set/common_voice_en_17567630.wav,0.00021716476
../../datasets/evaluation-data/evaluation-set/common_voice_en_13481.wav,1.7878217e-05
../../datasets/evaluation-data/evaluation-set/cantonese8.wav,0.1127764
../../datasets/evaluation-data/evaluation-set/english6.wav,1.1625538e-06
../../datasets/evaluation-data/evaluation-set/ecb5435524f0132d1d55be4b0495f97c.wav,3.4876466e-05
../../datasets/evaluation-data/evaluation-set/common_voice_en_17776236.wav,0.018243073
../../datasets/evaluation-data/evaluation-set/english100.wav,2.4091236e-05
../../datasets/evaluation-data/evaluation-set/french15.wav,4.9573714e-07
../../datasets/evaluation-data/evaluation-set/common_voice_en_17253269.wav,0.07013561
../../datasets/evaluation-data/evaluation-set/d9f524f475b169c1446b2b37c6c854de.wav,1.8168214e-10
../../datasets/evaluation-data/evaluation-set/common_voice_en_17256488.wav,0.0013097696
../../datasets/evaluation-data/evaluation-set/common_voice_en_17250951.wav,1.533732e-05
../../datasets/evaluation-data/evaluation-set/6e3e097680d43495c5afea20a3d5c82b.wav,7.4596295e-07
../../datasets/evaluation-data/evaluation-set/common_voice_en_17512093.wav,4.5158317e-06
../../datasets/evaluation-data/evaluation-set/french17.wav,2.8835994e-09
../../datasets/evaluation-data/evaluation-set/common_voice_en_17272716.wav,0.9922495
../../datasets/evaluation-data/evaluation-set/uyghur1.wav,6.7050706e-08
../../datasets/evaluation-data/evaluation-set/korean5.wav,1.0465569e-07
../../datasets/evaluation-data/evaluation-set/common_voice_en_17952214.wav,0.5872777
../../datasets/evaluation-data/evaluation-set/arabic95.wav,7.197592e-09
../../datasets/evaluation-data/evaluation-set/spanish149.wav,2.781194e-08
../../datasets/evaluation-data/evaluation-set/5f93182b42e8f12450049c20cd3799db.wav,8.548986e-08
../../datasets/evaluation-data/evaluation-set/be1311f1d716137190f7dfee7209e11f.wav,2.8734641e-09
../../datasets/evaluation-data/evaluation-set/fccdf68c7fe194a08c7084a3c883302e.wav,2.1594061e-10
../../datasets/evaluation-data/evaluation-set/52da1e821ca30516902fba860ecb5505.wav,0.002339123
../../datasets/evaluation-data/evaluation-set/common_voice_en_17441795.wav,0.99886835
